label,pitch_range,av_pitch,min_pitch,max_pitch,pitch75,pitch25,av_first_pitch,av_end_pitch,num_change_points_pitch,num_change_points_loudness,max_loudness,min_loudness,loudness75,loudness25,direction_asc,direction_desc,duration,index,svara,timestep,track
2,91.90742381767907,-9.974025339459283,-56.457897578946685,35.44952623873239,4.1387489027692554,-26.526292743393846,6.196557916199406,-43.294129169220305,4,8,1.9531021,-15.196091,-0.10964107513427734,-5.765918731689453,0,1,0.3675060429509883,27.0,sa,0.003750061662765187,kamakshi
2,620.8030926421932,30.43689603054041,-78.1598620412996,542.6432306008936,25.743881820400112,-7.5080847517566625,310.1745924070981,-24.66372878352893,6,2,4.098362,-25.890388,-0.888728141784668,-13.678491592407227,0,1,0.5025082628105351,28.0,sa,0.003750061662765187,kamakshi
2,50.242758716419345,14.272945269166947,-15.343287939786626,34.89947077663272,26.341064175489755,5.893462084080785,33.80215457116457,11.372805926690866,6,2,2.6839104,-11.718594,-3.31546688079834,-8.983903884887695,0,1,0.47625783117117876,29.0,sa,0.003750061662765187,kamakshi
2,251.68059891757204,-40.64206353044169,-229.08322744975982,22.59737146781223,7.39623495180793,-82.65269098719028,-203.84576835083055,1.9130119473367229,2,2,1.5071182,-40.640617,-3.8261680603027344,-19.441868782043457,1,0,0.35625585796269277,30.0,sa,0.003750061662765187,kamakshi
2,158.00041023063014,12.545069402779614,-27.010888813854656,130.9895214167755,14.533891491382864,-12.656211856645086,-2.4535522336963638,109.63630567519046,6,6,3.1247406,-14.003086,-1.4357566833496094,-5.203548431396484,1,0,0.5137584477988306,31.0,sa,0.003750061662765187,kamakshi
2,61.98724927104292,-13.53042474235507,-52.43010725252397,9.557142018518954,0.8281379802141846,-22.15368506394129,-21.374035351453387,-22.619489172376927,12,2,1.6357689,-14.279427,-4.8983306884765625,-11.215389251708984,0,1,0.7950130725062197,32.0,sa,0.003750061662765187,kamakshi
2,153.03102203687862,-0.27067217037057373,-47.06425885858335,105.96676317829527,6.650839287896227,-13.40887036618119,-41.15685591934765,56.74650763554364,4,2,2.3299866,-18.909813,-5.33612060546875,-11.506404876708984,1,0,0.37875622793928393,33.0,sa,0.003750061662765187,kamakshi
2,171.24996994775108,-41.172048396646055,-146.5089671264379,24.741002821313188,1.8152565881151417,-77.1097232090187,-121.74549338802409,-64.81230736701174,2,6,1.398323,-24.570633,-0.7728042602539062,-9.256102561950684,1,0,0.4425072762062921,34.0,sa,0.003750061662765187,kamakshi
2,176.52399883165052,19.771663562676782,-49.28783166199452,127.236167169656,56.3913278572919,-22.854686494167723,58.79191183660009,-24.985346366441437,4,8,1.9254532,-20.507946,-0.9145011901855469,-10.078984260559082,0,1,0.5100083861360655,35.0,sa,0.003750061662765187,kamakshi
2,420.1655442656805,1098.3378004948388,818.9245456964794,1239.09008996216,1224.6902460880235,960.3473053372353,976.3262948943459,1204.4821617789655,12,2,1.0346985,-27.85331,-10.156257629394531,-16.567569732666016,1,0,0.5625092494147781,36.0,sa,0.003750061662765187,kamakshi
2,528.9640139086866,824.6351189124434,721.0766637576573,1250.040677666344,870.1663232211541,734.8956934600474,735.3792969396386,1169.6357443523227,2,2,1.4157677,-20.256062,-10.804908752441406,-15.34089469909668,1,0,0.4875080161594743,37.0,sa,0.003750061662765187,kamakshi
2,203.43092428406462,59.67732143397014,-47.73735397259751,155.6935703114671,113.13728778590509,-7.349908056910811,-40.863269377462565,32.083342571725055,6,2,1.2434158,-41.712746,-7.179023742675781,-15.628326416015625,1,0,0.4725077695084136,38.0,sa,0.003750061662765187,kamakshi
2,509.99083658272025,854.9718536011599,721.4638692065894,1231.4547057893096,963.9330745828372,738.2740955595148,734.3873432184422,1222.3658448211256,6,2,2.361786,-18.49995,-6.681922912597656,-10.77790641784668,1,0,0.5325087561126566,39.0,sa,0.003750061662765187,kamakshi
2,274.8256807934168,-18.428572971403096,-242.09339222747735,32.73228856593944,26.150454998907037,-10.439119986401181,-221.8007455918228,28.956541104116642,6,2,0.8269348,-30.183517,-15.2139892578125,-22.343605041503906,1,0,0.43125709121799655,40.0,sa,0.003750061662765187,kamakshi
2,586.4525056246054,63.1221970350333,-60.963363032471,525.4891425921344,90.3194740224449,-11.078230676416565,369.8573244450522,-9.47202571779229,4,2,1.305912,-18.692856,-5.781978607177734,-11.831504821777344,0,1,0.42750702955523134,41.0,sa,0.003750061662765187,kamakshi
2,486.0946161534141,1119.693091955592,786.7631007270163,1272.8577168804304,1249.8859907226047,986.083980813188,891.2682989318002,1248.7025559429862,4,2,1.2408371,-25.733818,-5.523934364318848,-12.495652198791504,1,0,0.5325087561126566,42.0,sa,0.003750061662765187,kamakshi
2,561.8447513779131,878.2740508319662,697.2813522164836,1259.1261035943967,1016.8250191508675,723.9794020191842,751.7858435060214,1253.5160588797319,4,4,2.7489204,-11.808411,-2.5396728515625,-5.225063323974609,1,0,0.5512590644264825,43.0,sa,0.003750061662765187,kamakshi
2,311.36823539880777,-52.27212832467705,-293.8196979510205,17.5485374477873,-0.08236023427465325,-33.7479006961064,-33.05188377722577,-286.9175094574739,15,2,0.86421204,-28.317688,-13.295825958251953,-17.820168495178223,0,1,0.9262652307030013,44.0,sa,0.003750061662765187,kamakshi
2,220.80899493084166,35.98266474501909,-2.7303507564427036,218.07864417439896,22.51889156638856,1.8689187527295417,213.02730492967953,4.159036757903036,15,6,4.9857635,-30.511951,-1.7535514831542969,-10.243549346923828,0,1,0.8662642440987582,45.0,sa,0.003750061662765187,kamakshi
2,99.59443501000874,1157.1738434684503,1092.773461044942,1192.3678960549507,1186.3191914825425,1129.823949943311,1098.5123879675164,1183.2788898945032,2,4,1.7131195,-38.305355,-4.659239768981934,-23.805715560913086,1,0,0.24750406974250236,46.0,sa,0.003750061662765187,kamakshi
2,115.61439544114592,22.995857415693408,-39.831574262831055,75.78282117831486,42.400929122503555,3.9897174213259063,53.477530726386085,-14.11865787445676,2,2,1.5280457,-16.426834,-0.584381103515625,-13.027847290039062,0,1,0.2925048096956846,47.0,sa,0.003750061662765187,kamakshi
2,212.3959617789419,44.631601326677966,0.2056847012977414,212.60164648023965,30.446860057087918,13.872202447225732,180.94543193329253,18.315220355916196,12,2,1.1372528,-35.35714,-11.027139663696289,-19.200965881347656,0,1,0.7875129491806893,48.0,sa,0.003750061662765187,kamakshi
2,215.93092530000763,47.90583002985079,8.361643667874205,224.29256896788183,44.214629320897416,25.343913718900353,155.77746327231577,21.12639893949749,4,2,1.2460556,-22.269226,-5.224067687988281,-17.38402557373047,0,1,0.42750702955523134,49.0,sa,0.003750061662765187,kamakshi
2,416.75670226174833,171.85513705050082,-31.447822156284623,385.3088801054637,316.269972394912,-4.488946803335178,212.0889283301212,-10.956798775687519,4,6,1.9258919,-16.111275,-3.9796218872070312,-9.174934387207031,0,1,0.4912580778222395,50.0,sa,0.003750061662765187,kamakshi
2,243.40487819544387,161.24257164255457,34.79333057214808,278.19820876759195,233.40419199922667,66.21169920361854,227.73398861412383,231.1791564131937,4,2,2.8709717,-27.839355,-12.494213104248047,-18.577224731445312,1,0,0.4687577078456484,51.0,sa,0.003750061662765187,kamakshi
2,460.3594250855432,56.301799043344616,-32.81169588943692,427.5477291961063,63.1394917677064,-21.38999822243902,367.66165749690873,-31.013226853794247,2,2,1.3149223,-22.1489,-6.207653045654297,-14.238922119140625,0,1,0.3487557346371624,52.0,sa,0.003750061662765187,kamakshi
2,380.25841289043456,207.10370152844777,27.436267211808172,407.6946801022427,258.03440658395124,129.9845636410892,219.28880412758795,357.143104077042,6,2,1.7359009,-19.559006,-6.59848690032959,-13.35437297821045,1,0,0.45750752285735286,53.0,sa,0.003750061662765187,kamakshi
2,268.1230371815543,76.7688821116129,-4.721442860214665,263.40159432133964,175.39899400548774,14.97630267524005,212.50281781988713,12.046393035182312,6,2,1.8305397,-19.286625,-2.9198074340820312,-12.85385513305664,0,1,0.42750702955523134,54.0,sa,0.003750061662765187,kamakshi
2,584.3891562934626,844.6215553805295,684.6680188934835,1269.057175186946,942.441954365815,688.1261745998895,732.4016876824774,1250.5071958549488,4,2,1.3177185,-22.196758,-7.38105583190918,-14.706594467163086,1,0,0.4950081394850047,55.0,sa,0.003750061662765187,kamakshi
2,424.14988623675436,33.82603945851676,-30.5242147477843,393.62567148897006,25.29721722602926,1.3299681299495205,242.19868783997148,25.280773364806464,6,2,2.6337051,-22.032726,-6.685966491699219,-11.167153358459473,0,1,0.3637559812882232,56.0,sa,0.003750061662765187,kamakshi
2,283.9234351343563,37.25186524601368,-39.97523726101394,243.94819787334234,32.780385833692044,-1.14778105662191,206.1986416811816,-25.304156974412113,2,4,1.842907,-27.70758,-1.0522842407226562,-6.756692886352539,0,1,0.40125659791587504,57.0,sa,0.003750061662765187,kamakshi
2,405.61538642055893,1092.42419224637,850.440637474418,1256.056023894977,1225.284022826486,918.7263889717276,986.6099390618316,1225.639825142163,12,2,2.7114105,-29.177433,-10.323873519897461,-15.815973281860352,1,0,0.9075149223891753,58.0,sa,0.003750061662765187,kamakshi
2,230.55267983093222,41.980926560870465,1.5312632275035867,232.0839430584358,42.41850656775722,25.158426649313185,152.65435423776754,36.49291135927099,12,4,2.7146149,-23.536861,0.34205055236816406,-11.287351608276367,0,1,0.7200118392509159,59.0,sa,0.003750061662765187,kamakshi
2,495.0116170579611,113.02698667611216,-5.493262608397799,489.5183544495633,152.3740529962471,15.387087688364943,164.73979067566052,456.0830390425297,4,6,2.0414162,-24.687725,-1.0090904235839844,-9.597591400146484,1,0,0.4725077695084136,60.0,sa,0.003750061662765187,kamakshi
2,256.1522233708424,63.37203625427774,12.171557249589341,268.32378062043176,72.36397335309829,22.54665479792004,208.09336067969335,95.5547790436993,4,2,2.989872,-25.003815,-3.896495819091797,-9.668472290039062,0,1,0.3750061662765187,61.0,sa,0.003750061662765187,kamakshi
2,483.19588799675677,79.0881706835079,-1.2526013668455471,481.9432866299112,61.53872290025793,2.359910733714928,387.01147882634325,43.119263822207444,6,6,2.1114922,-12.96014,-0.1417837142944336,-7.880485534667969,0,1,0.4125067829041706,62.0,sa,0.003750061662765187,kamakshi
2,761.3139796832719,429.24422013090606,26.918363198580565,788.2323428818524,711.8778839724914,107.8020771742584,713.8113109298953,29.257101501803962,4,4,1.5229416,-25.24147,-1.443206787109375,-11.02267837524414,0,1,0.4725077695084136,63.0,sa,0.003750061662765187,kamakshi
2,171.27273225825274,35.947452980290215,6.69994334509056,177.9726756033433,26.31787104735963,25.26804012713717,124.41612363581562,12.63083028385904,6,4,3.4532242,-29.522644,-1.5606012344360352,-9.575627326965332,0,1,0.6712610376349685,64.0,sa,0.003750061662765187,kamakshi
2,473.7058341222805,74.06161570664537,-0.4950545755746134,473.2107795467059,77.59741063273441,8.431275571538777,94.37981391900823,379.462682831858,6,2,2.3664856,-29.989994,-2.0254287719726562,-9.35489273071289,1,0,0.3750061662765187,65.0,sa,0.003750061662765187,kamakshi
2,169.41661952254617,45.99941797569533,-0.7759505836297649,168.6406689389164,64.29773069342855,14.310242158440474,148.9285733325047,41.47857904608823,4,2,3.7979546,-21.160213,-1.8617973327636719,-13.511959075927734,0,1,0.42000690622970094,66.0,sa,0.003750061662765187,kamakshi
2,165.07954008095362,24.71124939736595,0.29697091351499694,165.37651099446862,25.545839614876968,7.376650473618156,54.04050719989147,75.09472669805616,14,12,2.742302,-20.309364,-1.2556085586547852,-9.059319496154785,1,0,0.9675159089934183,67.0,sa,0.003750061662765187,kamakshi
2,244.96743402563152,23.821600311477088,-9.548718171951805,235.4187158536797,9.741196928389456,1.6078690593843703,196.59357021743764,0.1228767243975047,17,2,2.795803,-22.265144,-6.018577575683594,-10.14991569519043,0,1,0.9150150457147057,68.0,sa,0.003750061662765187,kamakshi
2,206.06474656556202,55.72585486311832,7.874376349483327,213.93912291504535,42.53315637824198,24.504004143993882,207.9053194849746,57.647447638232755,8,2,1.8397217,-23.055904,-5.612110137939453,-13.71944808959961,0,1,0.4725077695084136,69.0,sa,0.003750061662765187,kamakshi
2,274.27086947695653,40.92152960089368,-25.742727121726304,248.52814235523022,34.7432632271699,-6.512358152154814,215.41620822929545,22.820172384987146,2,2,1.207447,-35.920692,-6.181196212768555,-11.938066482543945,0,1,0.4087567212414054,70.0,sa,0.003750061662765187,kamakshi
2,187.90862049258044,54.06360842486277,0.03004100882799321,187.93866150140843,79.02750049722061,2.0948241141384756,184.63468228547816,43.07025124290298,6,2,2.6968842,-27.183388,-9.227651596069336,-18.54235076904297,0,1,0.4875080161594743,71.0,sa,0.003750061662765187,kamakshi
2,202.27825457728727,40.06362853536908,1.5422991468469718,203.82055372413424,35.45114930068053,24.353883187808833,150.95789100840923,49.135598407992426,14,4,2.024269,-27.672787,-3.7733154296875,-14.517745971679688,0,1,0.8887646140753493,72.0,sa,0.003750061662765187,kamakshi
2,43.275305623496706,1201.0129684504243,1184.7778523699646,1228.0531579934614,1201.8853626138994,1198.3879555079088,1188.5027936956005,1221.5413984165727,11,4,3.9535866,-15.519714,0.10734176635742188,-5.624259948730469,1,0,0.9262652307030013,73.0,sa,0.003750061662765187,kamakshi
2,182.89029982456486,1231.9673807598679,1197.4960846604297,1380.3863844849946,1227.2361887311592,1200.6914865405897,1353.6813593481097,1219.7629039365834,4,2,1.9475784,-26.36618,-0.9847202301025391,-11.915088653564453,0,1,0.3900064129275795,74.0,sa,0.003750061662765187,kamakshi
2,182.02179314223713,22.092961633973434,0.694000063992462,182.7157932062296,25.750475841281286,1.9777271089503756,93.94989227723651,19.806102089418545,17,2,1.1255417,-24.32764,-5.909616470336914,-14.734286308288574,0,1,0.8962647374008798,75.0,sa,0.003750061662765187,kamakshi
2,466.0330431248316,1158.49509204714,760.4757883595822,1226.5088314844138,1217.0489823238688,1192.8355806050733,1087.331475954053,1201.5083646748853,15,2,0.8619995,-20.534756,-9.070917129516602,-13.979812622070312,1,0,0.821263504145576,76.0,sa,0.003750061662765187,kamakshi
2,19.522898314815848,1188.530645230425,1183.2247525065109,1202.7476508213267,1192.5650547206442,1184.1289603001574,1202.3257377961784,1184.1289603001514,8,4,2.4309998,-11.981434,-0.072540283203125,-2.7494468688964844,0,1,0.28500468637015425,77.0,sa,0.003750061662765187,kamakshi
2,33.46999590715927,2.4743560963747284,-17.612172037591563,15.85782386956771,1.8853626138993604,1.8853626138993604,6.9498285653283585,1.885362613871443,7,4,1.5784302,-25.31033,-6.108428955078125,-10.735815048217773,0,1,0.8625141824359931,78.0,sa,0.003750061662765187,kamakshi
2,59.495358084347345,23.51133404383063,-2.817514955454726,56.67784312889262,25.417280448262034,23.790414895902643,43.8801735104574,1.393313955582471,6,2,1.6988945,-23.203346,-0.2919445037841797,-16.65975570678711,0,1,0.36000591962545797,79.0,sa,0.003750061662765187,kamakshi
2,250.72957930120492,39.31121041793902,-8.700298445278804,242.02928085592612,28.837212301289583,7.903681855057698,211.50283975565534,25.29143719426247,12,2,2.5710754,-26.093403,-5.128437042236328,-13.580303192138672,0,1,0.9262652307030013,80.0,sa,0.003750061662765187,kamakshi
2,570.7212842363175,1155.3820738397385,827.7568458110017,1398.4781300473192,1207.0083456002803,1184.0952249033417,994.5287963958057,1194.6433209418299,26,10,2.8748589,-13.17207,0.9156932830810547,-5.007627487182617,1,0,2.0775341611719136,81.0,sa,0.003750061662765187,kamakshi
2,247.8394273205197,37.26809165186231,-6.171550419322784,241.6678769011969,32.93990847099195,22.696766832054607,150.23945688612466,5.190448881498151,4,4,2.5425262,-23.218708,-6.095001220703125,-10.514873504638672,0,1,0.3750061662765187,82.0,sa,0.003750061662765187,kamakshi
2,165.99797401410115,33.12350650914757,20.15084496352665,186.1488189776278,25.280773364857396,25.280773364854326,108.86455866233918,25.28077336480887,5,2,3.065693,-29.080051,-4.352874755859375,-9.508796691894531,0,1,0.47625783117117876,83.0,sa,0.003750061662765187,kamakshi
2,319.0688882238518,-7.648909450393929,-92.18172936552301,226.88715885832877,-5.224363468225691,-31.335162377688228,160.29192842962564,-38.91625931995714,4,2,2.117237,-33.599957,-2.331756591796875,-14.727405548095703,0,1,0.43125709121799655,84.0,sa,0.003750061662765187,kamakshi
2,282.8886255867539,-21.559539170985612,-254.7948831178641,28.093742468889836,25.08318466222646,-22.38661862844164,-6.653692144354394,-215.0574931824805,10,2,2.1124763,-16.953243,-5.488520622253418,-12.303421020507812,0,1,0.8062632574945152,85.0,sa,0.003750061662765187,kamakshi
2,150.19750996090426,-5.653439570694438,-122.66782073456265,27.52968922634161,3.4916359495188036,-19.9120690093077,-33.838241252406505,-4.45470665954711,28,4,2.0447197,-25.963093,-8.411174774169922,-16.902006149291992,1,0,1.661277316604978,86.0,sa,0.003750061662765187,kamakshi
2,455.50606930450203,1191.355731984195,864.3982247359338,1319.9042940404358,1277.6884833403976,1140.7293446165413,895.7619262272304,1242.0105777628985,2,2,1.0264854,-24.206554,-4.933570861816406,-18.49966049194336,1,0,0.2662543780563283,87.0,sa,0.003750061662765187,kamakshi
2,181.8147794861406,35.35471835142901,-21.28149432645914,160.53328515968144,54.921908218381404,2.581760567668474,135.56480264622368,61.22930157692319,4,2,0.9889221,-32.630505,-5.718199729919434,-17.29337978363037,0,1,0.4125067829041706,88.0,sa,0.003750061662765187,kamakshi
2,276.5416420406244,-31.00845840180683,-251.4550628458232,25.08657919480124,2.1612674544063406,-29.756245232998314,-31.10315137497454,-228.72803240674847,13,12,6.274334,-8.573765,1.0261116027832031,-1.6740646362304688,0,1,0.8437638741221671,89.0,sa,0.003750061662765187,kamakshi
3,929.621024492818,316.1018167403529,77.94442041043509,1007.5654449032531,418.0072804653311,149.16786295443134,134.95075550284818,749.2638777698829,4,4,1.0303497,-27.275806,-5.730323791503906,-11.943557739257812,1,0,0.5962598043796647,0.0,ga,0.003750061662765187,kamakshi
3,429.53247457532166,259.2169475207135,167.25384897499757,596.7863235503193,233.38807910535758,199.57739648673052,207.25714587382333,195.24793163969073,6,2,2.5156212,-10.865246,-0.22828292846679688,-5.161457061767578,0,1,0.521258571124361,1.0,ga,0.003750061662765187,kamakshi
3,757.4908212335006,400.9042953654442,215.66670458368054,973.1575258171811,468.5767811607375,286.5412288051379,855.4530644249119,284.34861143284695,6,2,1.6033554,-25.675713,-7.904260635375977,-13.499418258666992,0,1,0.60000986604243,2.0,ga,0.003750061662765187,kamakshi
3,373.83107034098964,283.23210241413915,173.61766577125897,547.4487361122486,372.4334906202464,198.1953458861659,188.7692928678681,453.52666027264854,4,2,4.349781,-19.356148,0.5193490982055664,-7.498080253601074,1,0,0.60000986604243,3.0,ga,0.003750061662765187,kamakshi
3,356.35335247466827,367.0361146204634,224.58004477878723,580.9333972534555,487.0769552043164,283.8921778898102,534.3208993122663,240.4312921646228,10,2,2.5337982,-20.033306,-3.2946348190307617,-7.901233673095703,0,1,0.5287586944498914,4.0,ga,0.003750061662765187,kamakshi
3,248.3054839862275,327.0877710525323,230.74195483180068,479.0474388180282,378.72517227002413,252.3176211323928,464.21822058663065,266.141146117306,6,2,0.8588371,-20.004763,-1.8094329833984375,-13.221866607666016,0,1,0.4725077695084136,5.0,ga,0.003750061662765187,kamakshi
3,267.7934236924132,403.3711164588935,249.02010935820573,516.813533050619,501.6207810302709,337.98108643004855,513.0979875965493,308.48782357395964,6,4,2.9277344,-36.13151,-1.0201072692871094,-8.765373229980469,0,1,0.4687577078456484,6.0,ga,0.003750061662765187,kamakshi
3,396.8703535953151,246.35796218470924,161.65481640751253,558.5251700028276,261.76734115356106,180.7507525455175,180.75233388750766,291.98705858268096,10,4,2.470726,-19.293266,-3.5876827239990234,-9.322088241577148,1,0,0.6375104826700818,7.0,ga,0.003750061662765187,kamakshi
3,313.1640373078576,340.17738997146347,240.33389415725682,553.4979314651144,415.90575573565576,263.768758179148,474.9788676472519,263.70156667329263,8,2,2.5314293,-31.074514,-9.9998779296875,-20.541820526123047,0,1,0.6600108526466729,8.0,ga,0.003750061662765187,kamakshi
3,370.91329106371774,268.6847586627409,141.77153445282937,512.6848255165471,369.0281293702917,180.59379056812756,199.8696551075961,196.41621058669315,4,2,0.87177277,-15.567463,-3.8497047424316406,-11.052978515625,0,1,0.4387572145435269,9.0,ga,0.003750061662765187,kamakshi
3,334.52800522266,311.13360251546015,213.21437870859856,547.7423839312586,319.72874282966393,235.01444346810575,313.0563686775635,370.5179475803783,4,4,2.8253899,-20.790234,1.4328317642211914,-5.101109504699707,1,0,0.5062583244733003,10.0,ga,0.003750061662765187,kamakshi
3,206.436204781385,261.52070399490594,160.5016589812207,366.9378637626057,318.2161985698529,210.77566906470136,324.5988837490008,331.77479651280163,4,6,2.6845474,-33.701138,-0.8801031112670898,-8.12381649017334,1,0,0.5475090027637173,11.0,ga,0.003750061662765187,kamakshi
3,642.1416912377468,-55.90042276859883,-293.23973932149465,348.9019519162522,-19.46195161803378,-229.92677249253688,-52.26225419004898,326.8244051909244,6,4,2.9003563,-18.667488,-4.1562652587890625,-12.677986145019531,1,0,0.5662593110775432,12.0,ga,0.003750061662765187,kamakshi
3,684.9509134942975,108.93717343470597,-283.2045668608973,401.7463466334002,308.41546449216014,-77.02681145285794,-64.81655961937227,292.6233440135484,6,6,1.8439178,-21.784174,-3.810749053955078,-16.704334259033203,1,0,1.0762676972136087,13.0,ga,0.003750061662765187,kamakshi
3,334.8117148645496,294.7694697364977,138.2157858565243,473.02750072107386,321.009929803451,240.20588026861182,303.4265782467453,174.47220317775646,4,4,0.63399506,-14.166264,-3.8608779907226562,-9.5928955078125,0,1,0.4687577078456484,14.0,ga,0.003750061662765187,kamakshi
3,151.2341703564149,278.4832150020223,222.2581784347894,373.4923487912043,313.4076719848191,241.5100504507259,369.33258742553215,297.5930933144104,4,6,2.2211647,-12.952076,1.2827072143554688,-4.884540557861328,0,1,0.5175085094615959,15.0,ga,0.003750061662765187,kamakshi
3,631.3949284420327,-5.4089256712345355,-277.2887936022304,354.1061348398023,256.84779379060006,-190.1214416847847,-31.162625192069882,267.4095007626201,4,2,0.6385193,-45.767384,-8.378990173339844,-23.90117835998535,1,0,0.6750110992977337,16.0,ga,0.003750061662765187,kamakshi
3,629.2449518788592,200.38078694105516,-172.8483547799811,456.39659709887803,356.6261971432207,11.163464125940134,14.730976807502651,284.2936096312681,10,6,1.463501,-20.317413,-2.9481191635131836,-15.480757713317871,1,0,1.1962696704220948,17.0,ga,0.003750061662765187,kamakshi
3,336.05527183988613,300.28340999472624,201.1363328878133,537.1916047276994,361.5028074722368,222.74191520962034,225.2353940113862,227.997614229974,6,6,1.4676361,-15.588333,-2.8499679565429688,-5.482624053955078,1,0,0.8925146757381146,18.0,ga,0.003750061662765187,kamakshi
3,542.0797139966428,474.1487073947108,258.14148765611566,800.2212016527585,620.6286231405816,313.644197756101,687.7629271899564,661.2591475041147,4,2,1.795433,-24.770359,-2.3083763122558594,-14.386737823486328,0,1,0.5175085094615959,19.0,ga,0.003750061662765187,kamakshi
3,336.23891934261553,247.7293198238793,183.73772088284886,519.9766402254644,284.01310922863104,201.8652059051932,201.86520590519248,395.9946322791192,8,2,2.2643318,-13.928974,0.3151683807373047,-8.119564056396484,1,0,0.5475090027637173,20.0,ga,0.003750061662765187,kamakshi
3,322.75389385216647,374.4371864921743,283.84384110223743,606.5977349544039,451.9135927007129,292.18712605615025,521.7431977691017,293.17481880188484,4,2,2.5413628,-28.002398,-7.229106903076172,-11.945362091064453,0,1,0.4462573378690573,21.0,ga,0.003750061662765187,kamakshi
3,414.6507366777645,374.67826946825915,260.55379940830016,675.2045360860646,436.08735974646004,292.38462452239503,590.9492232521676,266.33397857529104,8,2,1.3686333,-25.182259,-4.158145904541016,-8.861374855041504,0,1,0.48375795449670916,22.0,ga,0.003750061662765187,kamakshi
3,356.78972580728527,372.37146915144154,278.4544430139437,635.244168821229,368.5263012639117,304.45730658711216,624.7959493134815,284.8525045675553,6,4,1.201561,-18.42952,-1.3900260925292969,-12.86654281616211,0,1,0.42750702955523134,23.0,ga,0.003750061662765187,kamakshi
3,375.66305834639877,310.8504099326945,186.79070507753354,562.4537634239323,340.5420672311763,241.57805392612755,318.1234653479143,189.89383942919767,6,4,1.0631447,-18.539318,-2.463557243347168,-9.019152641296387,0,1,0.4350071528807617,24.0,ga,0.003750061662765187,kamakshi
3,524.4225154798406,468.3576243604904,298.4720832548368,822.8945987346774,586.1277874648763,330.333359299035,561.941070704,726.5110679065232,6,2,1.1988754,-22.800941,-2.1143722534179688,-9.199134826660156,1,0,0.40125659791587504,25.0,ga,0.003750061662765187,kamakshi
3,406.1849592650863,322.70636939896,199.9826990058304,606.1676582709167,408.7003733359542,223.21806222498876,243.2886707186618,201.05441149914873,10,4,1.9354744,-20.058334,-3.906984329223633,-9.051826477050781,0,1,0.8962647374008798,26.0,ga,0.003750061662765187,kamakshi
3,678.4975705055789,519.6799255829714,253.84203343185092,932.3396039374298,602.8352387879506,411.28957791858795,544.593934051821,857.885660116763,4,4,2.9066849,-35.100693,-4.369091033935547,-18.76119899749756,1,0,0.3862563512648143,27.0,ga,0.003750061662765187,kamakshi
3,102.66579971971171,308.3449462274376,237.5825686764791,340.2483683961908,325.24499167759325,296.91190350130097,259.57985072421604,296.63739756135453,2,4,4.0368233,-26.413979,0.10055351257324219,-6.1004638671875,1,0,0.39750653625310983,28.0,ga,0.003750061662765187,kamakshi
3,381.98725396350795,340.49446813805423,197.85809804202614,579.8453520055341,388.2820602855871,281.3180835567975,356.0414450953365,211.0834444747006,6,4,1.7045212,-16.618324,-0.6191444396972656,-8.013420104980469,0,1,0.42375696789246614,29.0,ga,0.003750061662765187,kamakshi
3,625.3884348680072,504.9960601055378,279.0707359198592,904.4591707878664,628.8852604351995,345.21041432779293,737.0052037428935,849.9720294144263,6,2,1.9409027,-22.02966,-3.069446563720703,-7.416778564453125,1,0,0.4725077695084136,30.0,ga,0.003750061662765187,kamakshi
3,773.2717739198456,177.73499326555824,-242.2007415402075,531.0710323796382,383.3338675375786,-24.671399676026276,44.72639357824237,356.82080866289505,6,4,1.4529381,-23.10453,-5.308930397033691,-12.15192985534668,1,0,1.181269423771034,31.0,ga,0.003750061662765187,kamakshi
3,306.57429834401563,260.16606424197835,185.85081985780448,492.4251182018201,294.7598170708673,201.15414355920083,198.38052329258315,219.05113351082082,10,6,2.940506,-13.590927,-5.093884468078613,-9.172666549682617,1,0,0.9000147990636449,32.0,ga,0.003750061662765187,kamakshi
3,442.8604439518047,439.7291958290027,270.3762435194637,713.2366874712684,534.2480659007324,321.7598605027948,516.1452722746008,572.0572801515412,6,2,2.3346786,-23.67318,-2.1828994750976562,-10.538650512695312,1,0,0.5137584477988306,33.0,ga,0.003750061662765187,kamakshi
3,392.2055866281603,315.65204459830017,157.63203258540477,549.8376192135651,442.3202199863037,209.15200651196824,158.08749640194117,286.64063112228973,8,2,1.0024033,-18.64478,-5.15678596496582,-12.918575286865234,1,0,0.8700143057615234,34.0,ga,0.003750061662765187,kamakshi
3,622.8550138868104,490.40884520035405,287.1248012939153,909.9798151807257,594.9796364680103,337.36769422982945,485.1351538241213,661.3804040204534,6,2,1.344265,-30.497242,-3.539377212524414,-8.530414581298828,1,0,0.4875080161594743,35.0,ga,0.003750061662765187,kamakshi
3,496.05244336816264,471.17127756162347,285.67531731163325,781.7277606797959,637.8015952164036,322.61800226862084,670.1786232090792,591.7219106551246,6,2,1.1503448,-27.384949,-2.889634132385254,-6.579286575317383,0,1,0.40500665957864024,36.0,ga,0.003750061662765187,kamakshi
3,411.42184749676596,307.7278271028412,157.65213880406714,569.0739863008331,395.1654085807462,223.28830658262018,158.98639682106938,230.54891882114057,2,4,2.0519524,-13.150204,-1.5684633255004883,-9.071250915527344,1,0,0.3675060429509883,37.0,ga,0.003750061662765187,kamakshi
